-2.129	3.889	28.750	16.250	-6.472	0.560	7.829	-2.408	8.062	-2.394	28.138	11.291	
-2.119	3.877	28.750	16.250	-6.429	0.550	8.640	-1.808	8.354	-2.265	28.138	11.291	
-2.113	3.872	28.750	16.250	-6.338	0.531	8.277	-1.589	8.675	-2.035	28.138	11.291	
-2.103	3.863	28.750	16.250	-6.235	0.517	7.911	-0.770	8.798	-1.506	28.139	11.291	
-2.098	3.857	28.750	16.250	-6.144	0.509	9.577	-0.684	9.225	-1.050	28.139	11.291	
-2.100	3.871	28.750	16.250	-6.020	0.500	8.277	-0.359	10.259	-0.829	28.139	11.291	
-2.085	3.838	28.750	16.250	-5.962	0.496	9.650	-0.648	9.995	-0.704	28.139	11.292	
-2.077	3.829	28.750	16.250	-5.861	0.484	10.536	-1.026	9.440	-0.797	28.139	11.292	
-2.069	3.816	28.750	16.250	-5.754	0.465	10.442	-2.199	10.407	-1.532	28.139	11.292	
-2.061	3.805	28.750	16.250	-5.643	0.440	9.981	-2.493	10.867	-2.195	28.139	11.292	
-2.052	3.794	28.750	16.250	-5.541	0.409	10.415	-3.341	10.651	-2.836	28.139	11.292	
-2.039	3.784	28.750	16.250	-5.436	0.379	10.308	-2.819	10.384	-3.038	28.139	11.292	
-2.037	3.778	28.750	16.250	-5.323	0.347	9.648	-3.066	10.370	-2.961	28.139	11.292	
-2.036	3.770	28.750	16.250	-5.224	0.317	9.800	-3.211	10.070	-2.992	28.139	11.292	
-2.031	3.768	28.750	16.250	-5.114	0.288	11.134	-2.742	10.448	-2.924	28.138	11.292	
-2.022	3.763	28.750	16.250	-4.999	0.265	11.847	-2.833	11.274	-2.591	28.138	11.292	
-2.012	3.758	28.750	16.250	-4.894	0.238	10.167	-2.593	11.000	-2.478	28.138	11.292	
-2.004	3.756	28.750	16.250	-4.776	0.196	9.738	-3.795	10.586	-3.267	28.138	11.292	
-1.993	3.756	28.750	16.250	-4.664	0.152	11.575	-4.746	10.441	-3.917	28.138	11.292	
-1.986	3.758	28.750	16.250	-4.575	0.093	8.659	-6.025	9.590	-4.907	28.138	11.292	
-2.000	3.771	28.750	16.250	-4.484	0.019	6.783	-6.491	8.604	-6.352	28.138	11.292	
-2.000	3.771	28.750	16.250	-4.413	-0.055	7.699	-7.839	7.695	-7.046	28.138	11.292	
-2.000	3.771	28.750	16.250	-4.369	-0.136	3.273	-8.058	5.750	-7.769	28.138	11.292	
-1.600	-13.108	28.750	16.250	-4.320	-0.213	5.245	-7.534	4.661	-7.927	28.137	11.292	
-1.500	-13.108	28.750	16.250	-4.299	-0.280	1.977	-6.933	3.466	-7.161	28.137	11.292	
-1.500	-13.108	28.750	16.250	-4.266	-0.350	3.576	-6.425	2.685	-6.827	28.137	11.292	
-1.433	-13.138	28.750	16.250	-4.256	-0.407	0.782	-5.866	2.149	-6.359	28.137	11.292	
-1.433	-13.138	28.750	16.250	-4.244	-0.440	1.712	-4.795	1.817	-5.574	28.137	11.292	
-1.014	-13.536	28.750	16.250	-4.220	-0.490	3.143	-4.965	1.839	-5.092	28.137	11.292	
-1.014	-13.536	-28.750	11.250	-4.177	-0.533	1.926	-3.115	3.363	-4.627	28.137	11.292	
-0.601	-14.616	-28.750	11.250	-4.124	-0.559	4.485	-1.922	4.814	-3.473	28.136	11.292	
-0.533	-14.692	-28.750	11.250	-4.085	-0.575	5.294	-1.923	4.868	-2.188	28.136	11.292	
-0.476	-14.807	-28.750	11.250	-4.036	-0.593	4.285	-0.985	4.597	-1.785	28.136	11.292	
-0.432	-14.883	-28.750	11.250	-3.996	-0.618	3.225	-2.531	4.239	-2.048	28.136	11.292	
-0.371	-14.794	-28.750	11.250	-3.950	-0.647	4.017	-2.583	3.906	-2.461	28.136	11.292	
-0.319	-14.737	-28.750	11.250	-3.890	-0.679	6.015	-4.319	5.016	-2.933	28.135	11.292	
-0.319	-14.737	-28.750	11.250	-3.843	-0.715	4.528	-3.624	5.352	-3.416	28.135	11.292	
-0.432	-14.485	-28.750	11.250	-3.780	-0.756	6.798	-3.636	5.505	-3.854	28.135	11.292	
-0.320	-14.548	-28.750	11.250	-3.706	-0.785	6.735	-2.111	6.517	-3.335	28.135	11.292	
-0.282	-14.598	-28.750	11.250	-3.644	-0.812	7.405	-3.049	6.794	-2.804	28.135	11.292	
-1.391	-13.117	-28.750	11.250	-3.571	-0.838	9.685	-2.691	7.122	-2.740	28.134	11.292	
-1.391	-13.117	-28.750	11.250	-3.497	-0.841	7.354	-0.612	7.339	-1.450	28.134	11.292	
-4.166	-8.826	-28.750	11.250	-3.419	-0.842	7.002	-0.712	7.600	-0.214	28.134	11.292	
-4.385	-8.057	-28.750	11.250	-3.335	-0.850	8.434	-1.206	8.126	-0.456	28.134	11.292	
-4.498	-7.679	-28.750	11.250	-3.262	-0.855	6.553	-1.073	7.852	-0.668	28.134	11.292	
-3.981	-7.747	-28.750	11.250	-3.184	-0.862	7.275	-1.608	7.540	-0.583	28.133	11.292	
-3.586	-7.668	-28.750	11.250	-3.113	-0.882	7.817	-2.135	7.471	-1.346	28.133	11.292	
-3.649	-7.972	-28.750	11.250	-3.032	-0.907	8.189	-2.442	7.614	-2.242	28.133	11.292	
-3.717	-8.205	-28.750	11.250	-2.962	-0.934	7.954	-2.839	7.512	-2.588	28.133	11.292	
-3.744	-8.399	-28.750	11.250	-2.896	-0.967	5.850	-2.790	6.776	-2.984	28.132	11.292	
-3.765	-8.592	-28.750	11.250	-2.825	-0.999	5.572	-2.766	6.534	-3.101	28.132	11.292	
-3.800	-8.608	-28.750	11.250	-2.750	-1.040	7.532	-3.518	6.662	-3.337	28.132	11.292	
-3.900	-8.428	-28.750	11.250	-2.691	-1.069	5.957	-2.825	6.378	-3.348	28.132	11.292	
-3.900	-8.428	-28.750	11.250	-2.630	-1.085	6.388	-0.803	5.983	-2.269	28.132	11.292	
-3.900	-8.428	-18.750	11.250	-2.579	-1.105	5.184	-1.854	5.605	-1.781	28.131	11.292	
-3.900	-8.428	-18.750	11.250	-2.528	-1.119	3.731	-0.673	5.103	-1.694	28.131	11.292	
-3.900	-8.428	-18.750	11.250	-2.488	-1.127	3.304	-0.037	4.553	-1.083	28.131	11.291	
-3.959	-8.358	-18.750	11.250	-2.468	-1.131	3.273	-0.739	3.730	-0.716	28.131	11.291	
-3.974	-8.338	-18.750	11.250	-2.436	-1.142	2.793	-0.890	3.239	-0.728	28.130	11.291	
-3.984	-8.320	-18.750	11.250	-2.404	-1.153	3.129	-0.927	3.194	-1.079	28.130	11.291	
-3.996	-8.323	-18.750	11.250	-2.382	-1.158	2.375	-0.088	2.704	-0.825	28.130	11.291	
-4.000	-8.331	-18.750	11.250	-2.361	-1.171	2.503	-1.288	2.176	-0.907	28.130	11.291	
-4.003	-8.340	-18.750	11.250	-2.328	-1.181	2.881	-0.949	2.728	-1.127	28.129	11.291	
