12.360	-7.237	1.250	1.250	3.600	0.425	4.131	1.627	4.263	1.585	19.358	4.783	
12.344	-7.231	1.250	1.250	3.622	0.433	3.728	1.181	4.038	1.428	19.358	4.783	
12.286	-7.224	1.250	1.250	3.646	0.438	3.469	0.748	3.897	1.283	19.359	4.783	
12.224	-7.241	1.250	1.250	3.683	0.442	2.684	0.034	3.457	0.705	19.360	4.783	
12.162	-7.269	1.250	1.250	3.720	0.447	3.230	0.072	3.494	0.419	19.361	4.783	
12.088	-7.286	26.250	1.250	3.759	0.453	4.574	0.506	3.803	0.521	19.363	4.783	
12.017	-7.313	26.250	1.250	3.809	0.452	2.007	-0.553	3.881	0.243	19.364	4.783	
11.952	-7.334	26.250	1.250	3.828	0.452	3.122	-0.089	3.827	0.057	19.364	4.783	
11.900	-7.348	26.250	1.250	3.867	0.453	3.308	-0.255	3.079	-0.147	19.366	4.783	
11.900	-7.303	26.250	1.250	3.918	0.446	2.858	-1.227	3.593	-0.435	19.368	4.783	
11.900	-7.303	26.250	1.250	3.944	0.435	2.831	-0.947	3.004	-0.829	19.369	4.783	
11.800	-7.303	26.250	1.250	3.970	0.427	2.559	-0.848	2.442	-0.921	19.370	4.783	
11.800	-7.303	26.250	1.250	3.990	0.414	2.327	-1.428	2.204	-1.013	19.372	4.783	
11.791	-7.357	26.250	1.250	4.006	0.407	3.249	-1.290	2.483	-1.159	19.372	4.783	
11.768	-7.360	26.250	1.250	4.025	0.395	1.809	-1.229	2.200	-1.224	19.374	4.783	
11.744	-7.352	26.250	1.250	4.041	0.382	2.928	-1.483	1.654	-1.212	19.375	4.783	
11.724	-7.345	26.250	1.250	4.061	0.369	2.129	-1.150	1.807	-1.308	19.376	4.784	
11.704	-7.333	26.250	1.250	4.072	0.348	0.973	-2.180	1.517	-1.714	19.377	4.784	
11.683	-7.325	26.250	1.250	4.091	0.328	2.169	-1.990	1.505	-2.046	19.379	4.784	
11.700	-7.303	26.250	1.250	4.110	0.294	1.064	-2.312	1.363	-2.028	19.381	4.784	
11.645	-7.299	26.250	1.250	4.122	0.286	2.341	-1.617	1.402	-1.943	19.382	4.784	
11.600	-7.303	26.250	1.250	4.136	0.269	0.749	-1.034	1.449	-1.726	19.383	4.784	
11.626	-7.290	26.250	1.250	4.156	0.258	1.449	-0.724	1.709	-1.354	19.384	4.784	
14.381	-5.665	26.250	1.250	4.172	0.251	1.577	-0.508	1.913	-0.998	19.386	4.784	
14.361	-5.607	26.250	1.250	4.195	0.252	1.869	-0.059	1.970	-0.344	19.387	4.784	
14.387	-5.804	26.250	1.250	4.216	0.253	2.053	0.206	2.208	0.102	19.388	4.784	
14.400	-5.803	26.250	1.250	4.239	0.252	1.886	0.004	2.072	0.005	19.390	4.784	
14.400	-5.803	26.250	1.250	4.259	0.254	1.489	0.316	2.036	0.062	19.391	4.784	
14.321	-5.794	26.250	1.250	4.266	0.254	1.131	0.079	1.730	0.123	19.392	4.784	
14.283	-5.808	26.250	1.250	4.283	0.251	1.533	-0.203	1.485	-0.060	19.393	4.784	
14.263	-5.835	28.750	6.250	4.296	0.246	1.477	-0.211	1.492	-0.402	19.395	4.784	
14.239	-5.809	28.750	6.250	4.308	0.245	0.898	0.073	1.271	-0.299	19.396	4.784	
14.200	-5.803	28.750	6.250	4.317	0.239	0.646	-0.664	0.657	-0.274	19.398	4.784	
14.226	-5.853	28.750	6.250	4.322	0.238	1.077	-0.271	0.702	-0.360	19.399	4.784	
14.213	-5.829	28.750	6.250	4.326	0.233	0.288	-0.523	0.613	-0.433	19.400	4.784	
14.213	-5.829	28.750	6.250	4.331	0.230	0.669	-0.566	0.415	-0.364	19.402	4.784	
11.673	-5.121	28.750	6.250	4.337	0.225	0.702	-0.610	0.532	-0.443	19.403	4.784	
11.673	-5.121	28.750	6.250	4.341	0.213	0.540	-1.125	0.528	-0.853	19.404	4.784	
6.703	-3.592	28.750	6.250	4.341	0.200	-0.310	-1.362	0.206	-1.193	19.406	4.784	
7.116	-3.033	28.750	6.250	4.339	0.183	-0.275	-1.911	-0.105	-1.432	19.407	4.784	
7.205	-3.268	28.750	6.250	4.335	0.164	0.221	-1.982	-0.299	-1.776	19.408	4.784	
7.200	-3.603	28.750	6.250	4.333	0.144	-0.328	-1.589	-0.283	-1.787	19.410	4.784	
6.900	-3.703	28.750	6.250	4.340	0.130	-0.092	-0.707	0.187	-1.531	19.411	4.784	
6.822	-3.737	28.750	6.250	4.342	0.118	0.291	-0.960	0.443	-1.290	19.412	4.784	
6.692	-3.718	28.750	6.250	4.358	0.108	2.391	-1.098	0.918	-1.130	19.414	4.784	
6.573	-3.687	28.750	6.250	4.361	0.101	0.541	-0.969	0.979	-0.837	19.415	4.784	
6.600	-3.803	28.750	6.250	4.372	0.096	0.197	-1.019	0.655	-0.571	19.417	4.784	
6.533	-3.788	28.750	6.250	4.369	0.092	-0.425	-0.599	0.432	-0.632	19.417	4.784	
6.488	-3.790	28.750	6.250	4.378	0.086	0.360	0.043	0.344	-0.703	19.419	4.784	
6.435	-3.758	28.750	6.250	4.383	0.081	0.607	-0.496	0.701	-0.539	19.420	4.784	
6.400	-3.750	28.750	6.250	4.385	0.072	-0.127	-0.441	0.318	-0.658	19.421	4.784	
6.357	-3.717	28.750	6.250	4.393	0.066	-0.657	-0.363	0.513	-0.724	19.423	4.784	
6.324	-3.703	28.750	6.250	4.400	0.061	2.035	0.231	0.775	-0.554	19.424	4.784	
6.302	-3.686	28.750	6.250	4.385	0.057	-1.698	-0.445	-0.524	-0.427	19.424	4.784	
6.266	-3.654	28.750	6.250	4.386	0.055	0.520	-0.318	-0.263	-0.248	19.426	4.784	
6.265	-3.648	26.250	3.750	4.379	0.054	0.721	-0.277	-0.268	-0.150	19.427	4.784	
6.247	-3.636	26.250	3.750	4.375	0.053	-1.045	-0.620	-0.548	-0.095	19.428	4.784	
6.232	-3.627	26.250	3.750	4.378	0.047	1.326	-1.328	-0.065	-0.382	19.430	4.784	
6.200	-3.603	26.250	3.750	4.364	0.036	-2.061	-0.640	-0.497	-0.769	19.431	4.784	
6.202	-3.582	26.250	3.750	4.352	0.024	-1.828	-1.650	-1.161	-1.039	19.432	4.784	
6.200	-3.503	26.250	3.750	4.333	0.012	-1.857	-1.450	-1.552	-1.208	19.433	4.784	
6.200	-3.503	26.250	3.750	4.309	0.002	-2.918	-0.513	-2.165	-1.095	19.435	4.784	
6.100	-3.503	26.250	3.750	4.282	-0.005	-2.700	-0.201	-2.554	-0.826	19.436	4.784	
6.100	-3.503	26.250	3.750	4.248	-0.010	-3.475	-0.169	-3.082	-0.615	19.437	4.784	
6.137	-3.434	26.250	3.750	4.235	-0.016	-2.168	-0.858	-2.893	-0.555	19.437	4.784	
6.126	-3.402	26.250	3.750	4.189	-0.025	-3.086	-1.087	-3.293	-0.651	19.439	4.784	
6.093	-3.350	26.250	3.750	4.147	-0.038	-4.870	-1.637	-3.979	-1.007	19.440	4.784	
6.084	-3.313	26.250	3.750	4.097	-0.066	-3.611	-3.141	-4.204	-1.894	19.441	4.784	
6.100	-3.303	26.250	3.750	4.031	-0.088	-5.523	-1.463	-4.851	-2.114	19.442	4.784	
6.076	-3.267	26.250	3.750	4.002	-0.098	-5.755	-1.821	-5.135	-2.139	19.442	4.784	
6.100	-3.203	26.250	3.750	3.905	-0.145	-6.948	-3.660	-6.631	-2.996	19.444	4.784	
6.100	-3.203	26.250	3.750	3.827	-0.170	-7.743	-2.211	-7.373	-3.140	19.445	4.784	
6.084	-3.198	26.250	3.750	3.737	-0.193	-9.200	-2.363	-8.369	-2.357	19.446	4.784	
6.090	-3.176	26.250	3.750	3.671	-0.210	-9.458	-2.475	-8.842	-2.323	19.446	4.784	
6.107	-3.149	26.250	3.750	3.571	-0.237	-10.437	-2.580	-9.662	-2.557	19.447	4.784	
6.123	-3.126	26.250	3.750	3.459	-0.253	-9.796	-1.378	-10.118	-2.048	19.448	4.784	
6.143	-3.103	26.250	3.750	3.332	-0.266	-11.711	-1.482	-11.340	-1.373	19.449	4.784	
6.200	-3.103	26.250	3.750	3.143	-0.290	-13.956	-1.772	-12.988	-1.633	19.450	4.784	
6.212	-3.105	26.250	3.750	3.076	-0.295	-13.497	-1.121	-13.526	-1.546	19.450	4.784	
6.200	-3.103	26.250	3.750	2.852	-0.318	-15.585	-2.222	-14.570	-1.424	19.451	4.784	
6.248	-3.152	26.250	6.250	2.744	-0.330	-15.339	-1.754	-15.058	-1.598	19.451	4.784	
4.089	-6.032	26.250	6.250	2.574	-0.349	-17.536	-1.554	-16.159	-1.923	19.451	4.784	
4.089	-6.032	26.250	6.250	2.392	-0.364	-18.733	-1.461	-17.611	-1.665	19.452	4.784	
-6.542	-6.032	26.250	6.250	1.959	-0.394	-23.071	-1.718	-21.663	-1.508	19.452	4.784	
-6.542	-6.032	26.250	6.250	1.778	-0.396	-22.590	-0.274	-22.224	-1.125	19.452	4.784	
-6.542	-6.032	26.250	6.250	1.485	-0.403	-27.696	-0.680	-24.526	-0.739	19.453	4.783	
-6.560	-6.003	26.250	6.250	1.191	-0.414	-26.810	-1.020	-25.606	-0.679	19.453	4.783	
-6.542	-6.032	26.250	6.250	1.021	-0.422	-24.192	-1.175	-26.097	-0.911	19.453	4.783	
-6.542	-6.032	26.250	6.250	0.611	-0.442	-34.732	-1.718	-31.230	-1.379	19.452	4.783	
-6.542	-6.032	26.250	6.250	0.232	-0.460	-32.848	-1.556	-37.591	-1.813	19.452	4.783	
-15.800	-11.503	26.250	6.250	-0.284	-0.489	-43.621	-2.424	-38.936	-2.041	19.452	4.783	
-16.892	-11.242	26.250	6.250	-0.743	-0.517	-48.534	-2.965	-46.438	-2.669	19.452	4.783	
-16.892	-11.242	26.250	6.250	-1.063	-0.545	-45.714	-4.065	-47.141	-3.193	19.451	4.783	
-20.048	-7.613	26.250	6.250	-1.675	-0.623	-55.917	-8.124	-51.073	-5.266	19.451	4.783	
-20.007	-6.325	26.250	6.250	-2.248	-0.707	-66.217	-9.886	-56.430	-7.715	19.450	4.783	
-19.799	-7.361	26.250	6.250	-2.851	-0.788	-60.560	-7.891	-58.766	-8.276	19.450	4.783	
-19.587	-8.089	26.250	6.250	-3.475	-0.856	-63.628	-6.254	-61.347	-7.438	19.449	4.783	
-19.404	-8.391	26.250	6.250	-4.118	-0.886	-52.454	-1.886	-60.344	-4.647	19.448	4.783	
-19.100	-8.515	26.250	6.250	-4.840	-0.883	-63.934	1.599	-64.960	-1.294	19.448	4.783	
-19.100	-8.503	26.250	6.250	-5.578	-0.853	-56.316	3.296	-66.368	1.495	19.447	4.783	
-14.500	-8.503	26.250	6.250	-6.207	-0.820	-62.434	3.456	-62.135	2.883	19.447	4.783	
-14.100	-8.203	26.250	6.250	-6.833	-0.795	-63.350	2.221	-62.762	2.917	19.446	4.783	
